RA,Dec
179.21584,8.45722
179.24416,24.25653
179.25125,-4.78611
179.27708,4.99097
179.29376,28.36625
179.31084,7.53667
179.31874,28.89972
179.32458,62.23333
179.32916,33.61264
179.33751,-19.64319
179.36667,19.97736
179.37001,5.095
179.37874,-34.62889
179.42125,4.21556
179.44542,41.445
179.45209,41.69333
179.48376,55.45486
179.50208,14.03944
179.56917,-5.93639
179.59416,-0.335
179.61041,-77.90931
179.62708,25.24764
179.63583,0.86472
179.64667,-77.82555
179.65834,80.67805
179.66458,-52.77167
179.67418,62.905
179.71916,8.33208
179.76959,21.03681
179.80292,49.79708
179.83542,-54.67083
179.86874,-52.78806
179.873,21.1188
179.88084,29.24611
179.90208,71.58
179.90958,56.05042
179.9225,-19.99306
179.92416,-76.02514
179.93083,-30.19722
179.94376,-61.01972
179.95084,-61.60514
180.02374,-78.19431
180.04167,-5.94347
180.04208,79.53611
180.05624,-0.77569
180.05624,10.02722
180.08875,3.33542
180.11501,51.95625
180.13541,-49.50653
180.15334,-63.61764
180.23126,-36.50375
180.23416,26.25472
180.25333,-46.39153
180.27333,-0.11611
180.30957,-3.67778
180.32167,23.10639
180.33,-37.2632
180.37292,1.19153
180.37625,29.53583
180.4025,-29.90042
180.40584,-78.98847
180.42834,-0.185
180.44041,-3.75889
180.44292,-34.64653
180.46458,-18.8707
180.49376,58.03986
180.50334,-78.88486
180.52541,24.71722
180.57001,72.36723
180.57042,-34.42083
180.57959,28.58528
180.61209,-1.48556
180.64,27.9418
180.64209,-5.46708
180.66583,-10.70653
180.66916,26.52875
180.69167,-3.78625
180.70459,8.34931
180.7075,-77.30972
180.73042,-6.82417
180.74834,-2.89375
180.75166,23.89028
180.75792,-6.35736
180.75874,28.60069
180.765,60.5225
180.78708,44.53194
180.81209,-21.52347
180.85458,-28.00653
180.87,2.82014
180.87418,48.05458
180.88417,51.50667
180.88916,2.49431
180.90001,45.1818
180.93042,28.60069
180.93333,22.69361
180.94792,52.13
180.97499,37.19236
181.01334,28.12014
181.01625,56.99319
181.04208,20.34931
181.05417,11.76361
181.05542,-64.31028
181.07083,-7.16639
181.07417,56.05236
181.08501,85.58625
181.09875,43.51639
181.10709,1.89833
181.13208,66.33417
181.14041,-77.52736
181.14626,48.94667
181.17458,27.90486
181.19749,17.05333
181.20084,-64.1618
181.22,-43.73153
181.23209,17.46972
181.29582,-54.11917
181.29875,39.34528
181.30125,56.39653
181.30624,-53.52417
181.33667,28.93806
181.34,42.52291
181.43707,-35.18403
181.44917,58.80792
181.44917,-51.00195
181.55417,-8.79528
181.55791,-57.0375
181.59416,-13.24819
181.60042,-24.59667
181.62584,-7.72625
181.63625,-42.79722
181.65417,28.17875
181.66125,-16.19695
181.70541,-64.60042
181.72917,50.2957
181.73416,70.13167
181.74083,42.00069
181.74124,37.6507
181.75375,5.22931
181.75708,-23.76708
181.78584,-25.68931
181.79584,36.79583
181.79625,-17.76431
181.80875,27.36472
181.81,29.38042
181.83084,24.20125
181.84332,-53.64403
181.85249,-32.78653
181.88583,47.24639
181.92043,-79.88153
181.9225,-62.4557
181.93832,31.81444
181.96709,-75.92125
181.97458,28.045
182.0,46.68764
182.00876,65.17778
182.01208,65.54361
182.015,31.18194
182.05959,64.18056
182.06667,12.42292
182.09917,52.67278
182.10249,-24.72667
182.12459,13.46444
182.25166,-51.34722
182.25375,56.5682
182.29791,-78.78014
182.30667,-74.54833
182.30833,31.03056
182.33749,-27.98167
182.34166,41.32528
182.38791,-75.09583
182.40875,2.17236
182.42291,9.29917
182.42291,-58.91125
182.43208,-73.74319
182.43375,2.53708
182.44167,32.28403
182.47874,6.46833
182.48083,13.51667
182.50375,-52.44153
182.51959,-46.61042
182.53499,-49.18389
182.54292,-48.92736
182.56625,2.39556
182.57834,5.38375
182.59416,-7.93958
182.595,39.4906
182.60834,40.72181
182.61459,-75.12625
182.61542,-13.17486
182.63042,39.41403
182.63751,-57.46111
182.66208,31.95111
182.66583,-46.74153
182.68541,19.16292
182.69,27.42958
182.75917,-54.09486
182.76208,-45.42639
182.76666,70.09333
182.77251,35.33486
182.80333,38.28056
182.80708,36.96111
182.81834,24.6175
182.85875,-44.28389
182.87125,53.42167
182.88167,-51.35917
182.8829,-58.28097
182.90541,-71.1757
182.91083,41.30917
182.96292,39.95917
182.98708,12.99472
182.98793,5.96681
182.99208,22.71
183.01541,-52.63569
183.02292,22.53528
183.02625,-65.9157
183.04208,77.61736
183.04459,-49.83208
183.04791,48.81653
183.06541,68.88514
183.07126,28.06556
183.09459,-58.0218
183.10001,18.98958
183.15042,-5.95181
183.15166,-55.34361
183.17375,-6.55514
183.20291,-62.50764
183.20625,-49.17903
183.24292,27.44819
183.25459,-3.86875
183.25751,51.495
183.27708,-40.93875
183.33458,27.14486
183.33542,45.12014
183.33626,-9.07847
183.34,-26.30056
183.43834,36.63181
183.44043,48.73972
183.47166,18.21944
183.48459,-62.91903
183.53334,-23.75458
183.55458,-73.36056
183.57292,0.625
183.57375,14.05347
183.58624,11.82014
183.60208,29.60431
183.62666,8.42097
183.62791,48.31639
183.6425,-51.16778
183.67917,-24.77861
183.71709,-65.46694
183.71832,-55.78444
183.72708,-55.56847
183.7421,-41.13653
183.75168,5.01431
183.77792,33.19153
183.78667,46.45875
183.79543,7.53486
183.81375,87.69833
183.8275,-63.42153
183.86542,27.51389
183.86624,-39.81208
183.87125,-62.53597
183.91458,52.65278
183.92584,72.55236
183.94542,-86.4175
183.95209,67.10694
183.95543,54.70764
183.95625,5.84014
183.99709,53.39194
184.00751,-56.23486
184.015,-2.71722
184.02666,9.4875
184.03084,50.82403
184.05875,52.71528
184.06667,50.89611
184.0675,-50.92292
184.08708,21.5625
184.11626,-50.14139
184.12,-7.15319
184.12166,8.71611
184.1275,-67.19625
184.16251,-34.41972
184.17126,7.20458
184.17958,-30.59792
184.18126,49.64875
184.18834,-77.8943
184.245,31.15153
184.2675,-57.73222
184.2896,66.4125
184.29166,7.19083
184.3075,-56.32125
184.31543,8.16306
184.33749,30.94236
184.34584,54.72861
184.34875,-21.05667
184.36333,-80.58639
184.36626,51.69181
184.38583,15.47875
184.40999,-64.15916
184.42459,-50.23847
184.42751,3.66194
184.43875,53.19403
184.46709,30.11806
184.47626,10.94653
184.47792,58.66
184.48125,-51.94042
184.56126,-20.84111
184.59332,38.84764
184.60126,70.29667
184.60583,63.4943
184.6125,29.81486
184.61917,40.21458
184.61917,-59.71875
184.67833,-6.15583
184.71165,10.26569
184.72876,-61.97611
184.73416,1.99389
184.74251,-57.62042
184.74583,-5.02014
184.75168,47.29639
184.75291,11.12417
184.76126,-63.15278
184.77208,21.10931
184.77542,18.35542
184.77834,16.54986
184.83084,-64.9018
184.83708,6.64403
184.85042,5.82653
184.89667,-13.96111
184.92917,-74.06667
184.94168,-3.23875
184.95209,52.78305
184.99167,19.69847
184.99417,-18.89889
185.0,-50.30639
185.02458,65.09792
185.04958,2.06167
185.07918,6.69069
185.09416,-74.12473
185.09541,-52.70319
185.1125,12.44903
185.13417,-65.06819
185.13458,75.36555
185.13501,33.72556
185.14209,-75.65833
185.14542,42.32195
185.18542,69.0925
185.21167,-64.95667
185.24083,81.59944
185.25833,15.91472
185.27376,20.09472
185.27583,46.45875
185.27875,47.70972
185.28,45.81722
185.28293,-71.27847
185.28334,-52.20472
185.31958,-53.29653
185.32834,6.59639
185.34041,30.17805
185.35666,-64.06292
185.37958,28.23403
185.38084,8.36097
185.40541,34.59361
185.40541,44.13055
185.435,75.31333
185.44624,1.94375
185.48293,-49.76931
185.48874,26.0825
185.49292,6.69778
185.50375,45.30667
185.50458,-57.6307
185.51666,-48.68833
185.53125,46.21556
185.53625,3.12264
185.55125,21.62972
185.55251,73.24805
185.57625,24.31375
185.595,4.22125
185.60042,-71.61542
185.62875,25.84264
185.63834,38.46764
185.63916,-53.56306
185.65709,-18.18
185.66541,-64.85264
185.73917,-58.18986
185.77751,10.62278
185.78418,45.46708
185.785,11.015
185.78708,25.84958
185.79459,47.74153
185.80084,37.11528
185.80542,54.15181
185.81125,-43.30792
185.8125,-55.67305
185.85167,2.67778
185.86166,-77.68195
185.86293,45.63583
185.86792,-23.16236
185.91251,-46.105
185.91626,-56.27444
185.95584,7.44778
185.96959,-28.20153
185.97583,27.49153
186.03416,-19.23306
186.04042,57.71708
186.04333,-60.06042
186.05167,2.18403
186.07333,-18.20028
186.08376,43.86778
186.08749,-54.72861
186.09625,-53.65028
186.09833,-55.87833
186.10083,24.60514
186.13124,-0.46
186.19751,-75.0525
186.205,38.54903
186.20999,10.09486
186.21625,3.51681
186.21875,-52.00389
186.22874,21.38111
186.23541,-48.90861
186.25125,-50.1893
186.25751,25.56139
186.30209,32.2318
186.31458,72.24736
186.32333,-78.95986
186.34625,4.35792
186.36292,-4.31583
186.38501,-72.46917
186.39166,-34.79361
186.41624,24.97597
186.41708,-0.27958
186.42624,20.91764
186.43291,-46.87417
186.4575,9.76389
186.48959,24.6382
186.4975,23.35972
186.5025,33.52486
186.5125,-54.35361
186.51501,26.07639
186.53375,3.28458
186.535,-4.48222
186.59875,26.18486
186.59875,37.44917
186.59958,32.74194
186.645,-63.09847
186.6496,45.99264
186.67542,-59.47445
186.68166,58.22847
186.68832,6.65167
186.70209,-52.2482
186.70543,21.88375
186.73584,34.64278
186.73958,67.27639
186.83084,37.45055
186.83249,-58.30875
186.86166,8.82944
186.90584,56.14472
186.92542,32.44986
186.93793,8.69653
186.95459,32.24972
186.96957,63.38805
186.98792,-52.18555
186.995,-48.89542
187.0175,44.79333
187.02084,-19.53097
187.03458,-14.04472
187.03667,-2.36083
187.04292,-55.385
187.05208,25.82889
187.05833,44.10875
187.06541,-41.65681
187.08333,31.81069
187.08417,-73.11
187.0975,-63.35014
187.12292,-27.56167
187.14749,-49.80611
187.16792,-55.45208
187.24791,27.42417
187.24959,-15.50861
187.26416,41.73014
187.26833,47.62917
187.27708,2.05306
187.33667,1.31236
187.36292,22.9957
187.37126,45.22847
187.41542,39.5993
187.41916,18.27917
187.42416,24.52236
187.42667,-31.89986
187.42874,26.46403
187.44125,7.99097
187.46875,-16.51542
187.50542,33.98569
187.51625,61.32111
187.51958,-13.39278
187.5475,63.89139
187.55708,21.97
187.55917,25.30139
187.62959,-52.37264
187.64166,34.5093
187.70125,10.55306
187.70917,-1.78806
187.71333,34.67583
187.71875,-65.83889
187.72,20.50181
187.72417,11.00194
187.73126,31.86861
187.75374,31.42292
187.80499,-42.59
187.81209,59.11847
187.83167,55.12292
187.84207,5.05389
187.84792,-17.28236
187.85333,-16.8975
187.86125,50.37069
187.88542,64.23889
187.90584,-47.9668
187.90625,70.7382
187.91251,-73.36444
187.91292,-45.97709
187.93625,28.79847
187.95375,-42.09819
187.97751,32.54667
187.985,35.50306
187.99084,-50.54736
188.00751,-78.81028
188.015,20.15833
188.01791,-16.19597
188.02335,84.28875
188.05125,-42.29597
188.0575,-76.84139
188.06375,56.9243
188.0675,77.23681
188.08583,49.95861
188.10959,20.3925
188.11542,-26.63
188.12666,-72.92236
188.145,9.47042
188.14917,6.05431
188.16125,-64.94847
188.17125,23.79889
188.19043,35.64819
188.21333,32.67847
188.32916,9.01958
188.33708,21.42542
188.33917,57.30861
188.34999,34.16819
188.35751,9.52194
188.38499,-57.22917
188.39084,-48.43486
188.39459,47.96736
188.39667,7.27722
188.42334,31.01764
188.48042,7.79889
188.48834,-49.9075
188.56332,48.21833
188.57042,-38.94361
188.58376,-48.25403
188.66251,23.83736
188.69917,-21.19028
188.71126,4.14611
188.73375,-45.63569
188.74542,-59.82528
188.76834,-41.6082
188.78084,8.42181
188.79625,-14.05889
188.82042,23.57986
188.89082,-12.01958
188.89125,24.65431
188.91542,-21.04653
188.92749,-18.18681
188.93793,-41.26611
188.96167,51.22181
188.965,27.93208
188.97043,69.01431
188.97542,-23.49208
188.99042,58.35708
188.99875,-39.86806
189.01125,32.46569
189.01791,26.69333
189.03101,73.3171
189.06958,51.51472
189.075,-14.45014
189.07918,58.00306
189.08458,-50.71069
189.15625,-63.74625
189.17209,-35.53792
189.17375,-33.91069
189.18875,47.925
189.19875,-50.33681
189.21292,45.65194
189.21333,25.13125
189.23917,-54.20486
189.24208,-42.26222
189.24417,45.89472
189.245,63.18639
189.27333,30.33403
189.27374,-36.60222
189.2825,7.67458
189.32916,79.21306
189.39,31.95514
189.41167,40.51333
189.41335,62.97861
189.41458,-51.71889
189.41667,34.84861
189.4225,26.70819
189.42917,-54.07681
189.43166,11.81917
189.455,9.39
189.47333,-51.99917
189.50876,36.27861
189.52542,-11.98944
189.52875,34.93153
189.53,-55.9325
189.53459,53.43431
189.53583,-9.23833
189.56876,-38.71194
189.56917,-34.67556
189.58084,41.40667
189.59084,56.01847
189.62083,-11.51861
189.64542,-59.27917
189.65543,-27.05903
189.68709,29.82055
189.69624,-51.21403
189.71707,39.71486
189.74249,58.73806
189.74957,36.15486
189.76709,47.04264
189.76791,41.44889
189.79417,56.18208
189.79668,-54.91653
189.80249,-54.48889
189.81416,3.70444
189.82083,83.64125
189.82458,-7.45681
189.82875,24.52944
189.83292,-53.63681
189.83708,-75.04569
189.84625,41.54597
189.84917,-72.73028
189.8775,21.13764
189.88791,9.84903
189.90167,15.49792
189.91,-57.52806
189.91501,-5.34319
189.92667,34.41486
189.94,-34.19819
189.97375,55.19292
189.97583,70.76514
189.99083,-17.67833
189.99916,-11.62375
190.00166,22.55972
190.04083,24.42611
190.04124,-48.43333
190.04416,37.365
190.06084,-18.80181
190.07251,36.49014
190.08458,-3.82389
190.08626,52.58278
190.09541,-49.40333
190.11333,-23.15708
190.11708,37.69042
190.13875,-56.92486
190.14084,-12.07014
190.19499,-33.56903
190.19542,-52.1857
190.22542,-68.95292
190.2675,27.59319
190.3075,18.56736
190.32375,51.69194
190.32707,-58.43236
190.33875,31.53403
190.35957,-57.83194
190.3725,37.36847
190.41292,49.56847
190.41541,-1.45181
190.42166,34.67556
190.435,35.06472
190.43668,55.7243
190.44791,56.75167
190.45125,6.60069
190.4575,-14.93278
190.47791,-73.1918
190.48334,53.89389
190.54709,33.28417
190.58041,-49.76931
190.59583,19.78583
190.61166,-61.0175
190.63083,76.57195
190.63251,29.11208
190.66042,15.49028
190.66374,-6.34847
190.66708,-36.34236
190.70708,2.68806
190.7075,41.8975
190.70876,-63.05903
190.71208,78.12736
190.71875,13.25833
190.77583,42.20917
190.77708,35.64986
190.78709,-37.10083
190.79916,-5.50875
190.8,48.14528
190.80208,36.46194
190.80875,34.46556
190.81874,35.89611
190.85042,5.24264
190.85083,27.27931
190.86041,2.93417
190.89917,-78.56736
190.91501,70.0882
190.91916,11.55264
190.925,9.28667
190.94708,18.81542
190.95541,-15.55569
190.96042,-39.77083
190.97916,-7.15028
190.98625,8.28028
190.99583,3.92792
191.01208,85.4482
191.03876,40.39125
191.0575,-69.03848
191.06125,51.7625
191.06334,-35.71695
191.08583,46.32125
191.09416,21.99403
191.09958,-58.90792
191.11917,-40.21153
191.11958,-5.75778
191.13583,-63.5275
191.1575,-11.99514
191.17459,58.94153
191.17625,37.67278
191.19125,-35.01097
191.22334,-10.79069
191.24417,17.5493
191.24458,-60.44236
191.25626,7.94556
191.27875,-47.715
191.3204,-57.35653
191.44626,-54.18458
191.45125,-31.50236
191.47374,-55.11722
191.50624,-68.14625
191.52708,28.01819
191.53333,70.96472
191.54083,-25.78375
191.60667,23.46139
191.61041,-57.94931
191.63876,45.57264
191.64375,-68.07944
191.64667,2.36542
191.66083,51.58778
191.67584,33.36666
191.6946,-25.79708
191.72624,13.21625
191.75542,44.39028
191.77499,36.4818
191.78792,-50.25945
191.79832,32.78292
191.79875,29.65347
191.82166,48.21125
191.83708,32.15125
191.84084,18.24333
191.85333,-54.75306
191.85458,39.42944
191.86,7.08944
191.89833,-3.83611
191.92709,-59.69042
191.94916,-54.52819
191.94958,50.15514
191.95541,-22.91889
191.95624,19.02417
191.96541,-51.44403
191.98125,-41.73222
191.99124,-44.95972
192.03166,-44.65361
192.0575,18.28014
192.05917,36.40556
192.06082,7.52458
192.06168,61.85153
192.07875,58.34208
192.09332,-27.43069
192.1171,8.5175
192.12541,-59.74694
192.13417,-15.71819
192.14291,49.56625
192.14874,-21.00945
192.16376,60.32042
192.18042,6.90722
192.19749,-56.59042
192.20042,24.84208
192.20293,14.75861
192.20293,-41.30736
192.20416,33.58167
192.21333,-16.44514
192.22417,-5.14167
192.22417,34.40917
192.26584,66.11195
192.27415,47.97125
192.29625,-11.82069
192.31168,39.29486
192.31917,-54.51056
192.34958,44.74736
192.37959,-19.89639
192.38042,-34.15708
192.38167,52.51292
192.39499,-21.61833
192.40042,-20.61708
192.40833,-59.09028
192.41083,46.79153
192.41167,-6.07681
192.47917,10.38681
192.50917,-73.2225
192.52376,26.52167
192.52458,-16.915
192.53043,-40.79403
192.5625,31.93472
192.56334,19.39931
192.61542,6.60944
192.62375,-37.03889
192.63708,-21.27736
192.64667,-6.29653
192.67708,-2.82472
192.69666,-88.69958
192.70999,39.86819
192.71376,-51.94861
192.71875,41.12028
192.75291,30.43028
192.755,66.05917
192.77959,-52.88514
192.78542,-21.71375
192.82251,10.65403
192.89667,-29.97347
192.92459,24.07875
192.92542,27.53944
192.93417,-51.46931
192.94499,22.54458
192.96458,0.09014
192.98251,-12.41111
193.00792,-2.47792
193.02042,-7.52125
193.05209,-13.41389
193.05542,29.15014
193.06082,-55.89556
193.07666,-17.70042
193.09875,64.86195
193.10042,-68.02375
193.10292,-29.2475
193.10292,-55.30375
193.11958,56.57958
193.14043,-31.26805
193.14751,55.05958
193.16541,-39.47111
193.18292,-28.60583
193.22292,-15.41264
193.22917,61.71875
193.23041,-6.31292
193.25417,38.44139
193.2625,-9.20444
193.26416,19.605
193.28459,60.28611
193.28751,-14.96167
193.29291,-3.55375
193.33,27.3532
193.37042,36.38639
193.40208,22.795
193.42168,-39.53347
193.44708,3.43889
193.50751,-6.70278
193.53958,25.92514
193.5925,-29.00958
193.59416,79.60514
193.60417,-28.44139
193.62791,-46.12639
193.65334,5.61736
193.66,-12.565
193.66042,11.68472
193.66542,22.10903
193.66583,-6.73333
193.67375,-29.22833
193.69125,-15.43236
193.6925,-14.36014
193.73459,-26.94806
193.75716,69.82132
193.76791,0.215
193.78958,-46.7518
193.79625,-4.40597
193.81625,-31.94542
193.83333,35.65361
193.83417,1.73819
193.83542,70.17
193.84958,69.88805
193.86501,-7.25681
193.87666,35.35736
193.88501,30.18556
193.89417,27.06528
193.89459,-30.32625
193.92209,-12.65653
193.95541,-51.56042
193.99417,7.94986
194.0025,38.31556
194.03667,-69.44791
194.03917,-61.45667
194.03958,-8.15167
194.04543,-41.37208
194.04666,-5.78875
194.06625,-11.77181
194.10333,4.66708
194.10916,54.07583
194.12958,-51.41639
194.15668,26.61555
194.16376,6.15444
194.18292,-3.24208
194.25583,-14.15042
194.25917,-31.31736
194.25999,22.03194
194.27666,-44.59361
194.27792,1.84611
194.28418,26.82694
194.29167,-17.39597
194.29417,-13.66056
194.295,27.40722
194.30043,-30.39194
194.31668,36.78695
194.33292,44.48958
194.33751,-33.57903
194.33958,69.5043
194.34084,36.90861
194.35875,-30.50986
194.38208,24.21264
194.38208,35.72042
194.3925,9.27694
194.40125,-69.29083
194.4175,35.22611
194.45126,-23.84958
194.49126,-17.29472
194.50417,47.04375
194.5396,35.33055
194.54625,-28.18611
194.55376,-54.18667
194.55792,-1.98611
194.55917,-28.35
194.59543,6.47181
194.60251,-70.48014
194.62543,65.35597
194.63167,-4.89625
194.64459,38.27833
194.67041,-1.75917
194.68709,43.33014
194.69875,-4.79625
194.70833,-36.97417
194.71333,75.4707
194.71417,23.9257
194.75958,-21.92583
194.76666,47.15125
194.78375,41.49611
194.79001,56.34597
194.83292,-51.45278
194.83958,-4.19194
194.85208,-5.24319
194.85875,20.48736
194.89,-52.16167
194.89459,-68.13667
194.94958,27.94333
194.95293,34.39042
194.96167,-1.94792
194.9675,-42.38222
194.9921,83.59875
195.01083,80.87403
195.03749,49.14417
195.04707,-54.02945
195.065,30.78792
195.07333,-8.65806
195.08458,-0.90375
195.08833,61.65528
195.09042,28.39958
195.09666,8.93819
195.10875,34.9818
195.12001,-9.10111
195.13708,-33.50444
195.14166,57.47833
195.14249,5.68639
195.14583,13.78694
195.16042,18.37236
195.17792,56.36945
195.19667,12.37333
195.22041,56.68375
195.23,26.27639
195.23584,-76.89902
195.24167,-49.20139
195.24542,-23.20361
195.28043,-59.03028
195.30542,-35.72083
195.36874,9.34042
195.38667,71.33514
195.39125,28.63153
195.43875,40.94125
195.44833,63.61389
195.47375,-53.07958
195.47833,32.0975
195.49542,27.78569
195.52167,12.37014
195.52167,15.85611
195.52292,15.18722
195.54541,10.95681
195.56375,-17.84542
195.57201,-16.5002
195.57333,25.72278
195.61458,-52.01403
195.65334,-28.94833
195.655,-54.9925
195.65916,44.20389
195.70583,57.00653
195.70958,-2.51139
195.71042,11.30583
