,sde
rosat_lc/TIC334512052_s8_custom_lc_tls.h5,6.2918572927334315
rosat_lc/TIC381677047_s11_custom_lc_tls.h5,6.287308258940691
rosat_lc/TIC386845446_s9_custom_lc_tls.h5,6.276533337500398
rosat_lc/TIC387018021_s19_custom_lc_tls.h5,6.271479237283441
rosat_lc/TIC462146834_s12_custom_lc_tls.h5,6.262166008173878
rosat_lc/TIC28011139_s19_custom_lc_tls.h5,6.2612609478883945
rosat_lc/TIC680642085_s1_custom_lc_tls.h5,6.25981671791148
rosat_lc/TIC245863570_s5_custom_lc_tls.h5,6.252393360943167
rosat_lc/TIC7981413_s9_custom_lc_tls.h5,6.246478621657195
rosat_lc/TIC385750031_s6_custom_lc_tls.h5,6.243463372372953
rosat_lc/TIC312552945_s17_custom_lc_tls.h5,6.225149723221549
rosat_lc/TIC21720503_s25_custom_lc_tls.h5,6.20679787753244
rosat_lc/TIC231830093_s1_custom_lc_tls.h5,6.193604313729577
rosat_lc/TIC279425713_s1_custom_lc_tls.h5,6.193264848514996
rosat_lc/TIC427346731_s6_custom_lc_tls.h5,6.192101253493
rosat_lc/TIC302718040_s9_custom_lc_tls.h5,6.1658583717835365
rosat_lc/TIC975924575_s11_custom_lc_tls.h5,6.164797619931119
rosat_lc/TIC288344202_s14_custom_lc_tls.h5,6.1628882005840575
rosat_lc/TIC168848994_s4_custom_lc_tls.h5,6.1548073882843015
rosat_lc/TIC237171949_s12_custom_lc_tls.h5,6.143222086932803
rosat_lc/TIC233904049_s14_custom_lc_tls.h5,6.140588069553859
rosat_lc/TIC263328461_s12_custom_lc_tls.h5,6.123120854820291
rosat_lc/TIC393228453_s5_custom_lc_tls.h5,6.114218766710768
rosat_lc/TIC431107890_s16_custom_lc_tls.h5,6.079126441858282
rosat_lc/TIC157645047_s14_custom_lc_tls.h5,6.078851541529389
rosat_lc/TIC1718037040_s14_custom_lc_tls.h5,6.067572085633324
rosat_lc/TIC24451239_s5_custom_lc_tls.h5,6.06664029197436
rosat_lc/TIC169197926_s7_custom_lc_tls.h5,6.060168509160551
rosat_lc/TIC366666247_s19_custom_lc_tls.h5,6.048114484508835
rosat_lc/TIC900469531_s21_custom_lc_tls.h5,6.035145640814026
rosat_lc/TIC284207386_s17_custom_lc_tls.h5,6.0336721968773865
rosat_lc/TIC457388527_s11_custom_lc_tls.h5,6.027878088131587
rosat_lc/TIC68582244_s20_custom_lc_tls.h5,5.989987191848041
rosat_lc/TIC383518546_s8_custom_lc_tls.h5,5.968279720861709
rosat_lc/TIC238666031_s7_custom_lc_tls.h5,5.967275641520525
rosat_lc/TIC94908697_s14_custom_lc_tls.h5,5.959563973418912
rosat_lc/TIC875878803_s8_custom_lc_tls.h5,5.951595800997564
rosat_lc/TIC41232835_s1_custom_lc_tls.h5,5.93310679284465
rosat_lc/TIC193219091_s9_custom_lc_tls.h5,5.93065331472923
rosat_lc/TIC1235438764_s12_custom_lc_tls.h5,5.925825069937614
rosat_lc/TIC147948930_s6_custom_lc_tls.h5,5.90538765697909
rosat_lc/TIC321799128_s11_custom_lc_tls.h5,5.896471435271266
rosat_lc/TIC237884281_s1_custom_lc_tls.h5,5.886732704809159
rosat_lc/TIC824977257_s7_custom_lc_tls.h5,5.848841932857491
rosat_lc/TIC987756297_s11_custom_lc_tls.h5,5.804416190529234
rosat_lc/TIC1170225381_s12_custom_lc_tls.h5,5.799152104181067
rosat_lc/TIC293696315_s5_custom_lc_tls.h5,5.79744103361359
rosat_lc/TIC323172801_s10_custom_lc_tls.h5,5.792313620699076
rosat_lc/TIC237116051_s14_custom_lc_tls.h5,5.78859969204579
rosat_lc/TIC358069227_s1_custom_lc_tls.h5,5.788321411371222
rosat_lc/TIC365700014_s15_custom_lc_tls.h5,5.783334481448922
rosat_lc/TIC389120686_s5_custom_lc_tls.h5,5.766841658117023
rosat_lc/TIC21827610_s10_custom_lc_tls.h5,5.760229291695542
rosat_lc/TIC323688877_s8_custom_lc_tls.h5,5.758125337364259
rosat_lc/TIC53178075_s9_custom_lc_tls.h5,5.725806789417831
rosat_lc/TIC22953654_s23_custom_lc_tls.h5,5.722326804711594
rosat_lc/TIC356620735_s9_custom_lc_tls.h5,5.706834776436696
rosat_lc/TIC632066927_s2_custom_lc_tls.h5,5.695441933671618
rosat_lc/TIC1126389905_s12_custom_lc_tls.h5,5.692257832526865
rosat_lc/TIC33006416_s6_custom_lc_tls.h5,5.691688455038819
rosat_lc/TIC249694129_s16_custom_lc_tls.h5,5.686158137765834
rosat_lc/TIC27526694_s16_custom_lc_tls.h5,5.683909434857778
rosat_lc/TIC258242214_s25_custom_lc_tls.h5,5.68320910082462
rosat_lc/TIC219779130_s14_custom_lc_tls.h5,5.653626977387889
rosat_lc/TIC48354645_s14_custom_lc_tls.h5,5.651701120862999
rosat_lc/TIC400524722_s8_custom_lc_tls.h5,5.651253828675871
rosat_lc/TIC192883696_s18_custom_lc_tls.h5,5.64208574843384
rosat_lc/TIC143438139_s7_custom_lc_tls.h5,5.62179542050249
rosat_lc/TIC959002535_s11_custom_lc_tls.h5,5.619521728617985
rosat_lc/TIC367656476_s14_custom_lc_tls.h5,5.585746325977261
rosat_lc/TIC24297713_s5_custom_lc_tls.h5,5.5813109725127035
rosat_lc/TIC337438473_s13_custom_lc_tls.h5,5.579352808215326
rosat_lc/TIC93911817_s8_custom_lc_tls.h5,5.5766298491534645
rosat_lc/TIC15693705_s17_custom_lc_tls.h5,5.567113975075145
rosat_lc/TIC183645152_s1_custom_lc_tls.h5,5.566681385231129
rosat_lc/TIC230385278_s14_custom_lc_tls.h5,5.56348937420829
rosat_lc/TIC124641195_s6_custom_lc_tls.h5,5.553140550631443
rosat_lc/TIC173532798_s7_custom_lc_tls.h5,5.523295198909604
rosat_lc/TIC408908804_s6_custom_lc_tls.h5,5.521362567952568
rosat_lc/TIC72167955_s6_custom_lc_tls.h5,5.510978854306906
rosat_lc/TIC359769625_s11_custom_lc_tls.h5,5.503328891468939
rosat_lc/TIC262874982_s1_custom_lc_tls.h5,5.494810416646219
rosat_lc/TIC345750739_s6_custom_lc_tls.h5,5.4933576245971
rosat_lc/TIC173924720_s16_custom_lc_tls.h5,5.492748684113717
rosat_lc/TIC410251696_s8_custom_lc_tls.h5,5.483702335338621
rosat_lc/TIC137985716_s19_custom_lc_tls.h5,5.479307501036592
rosat_lc/TIC355740729_s24_custom_lc_tls.h5,5.4752618775116675
rosat_lc/TIC329162367_s11_custom_lc_tls.h5,5.4624477059713525
rosat_lc/TIC93168130_s6_custom_lc_tls.h5,5.458814393025821
rosat_lc/TIC392569730_s14_custom_lc_tls.h5,5.449436722680371
rosat_lc/TIC843283158_s10_custom_lc_tls.h5,5.432951140392006
rosat_lc/TIC415571892_s8_custom_lc_tls.h5,5.414030567410011
rosat_lc/TIC334129033_s11_custom_lc_tls.h5,5.399643175753116
rosat_lc/TIC318035342_s12_custom_lc_tls.h5,5.37878008232132
rosat_lc/TIC736961667_s1_custom_lc_tls.h5,5.363172535819206
rosat_lc/TIC101185652_s9_custom_lc_tls.h5,5.3553122402837525
rosat_lc/TIC11071764_s7_custom_lc_tls.h5,5.351573160111277
rosat_lc/TIC156364507_s19_custom_lc_tls.h5,5.350585745416188
rosat_lc/TIC26489751_s14_custom_lc_tls.h5,5.33521516750546
rosat_lc/TIC2028599052_s1_custom_lc_tls.h5,5.3228857234529645
rosat_lc/TIC416538839_s15_custom_lc_tls.h5,5.284401634798745
rosat_lc/TIC440779601_s7_custom_lc_tls.h5,5.260642615360594
rosat_lc/TIC32874669_s6_custom_lc_tls.h5,5.259256280036542
rosat_lc/TIC373316165_s5_custom_lc_tls.h5,5.230578236141459
